EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,Fouls,Loose Ball Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,ShortMidRangeFGA,FtPoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,FTDefRebounds,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyTsPct,DefFTReboundPct,ShortMidRangeFrequency,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,ShootingFouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,BlocksRecoveredPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceOffPoss,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFG2A,PtsUnassisted3s,Fg2aBlocked,LongMidRangeAssists,OffThreePtRebounds,OffRebounds,Steals,LostBallSteals,SecondChanceTurnovers,PenaltyTurnovers,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,ShortMidRangeFGM,PtsUnassisted2s,ShortMidRangeAssists,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,OffTwoPtRebounds,3SecondViolations,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,BadPassSteals,BlockedAtRim,SecondChanceFtPoints,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,OffAtRimReboundPct,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SelfOReb,SecondChanceFg3Pct,SelfORebPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BadPassOutOfBoundsTurnovers,Offensive Fouls,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Blocked3s,BlockedCorner3,BlockedArc3,OffShortMidRangeReboundPct,Technical Free Throw Trips,BlockedLongMidRange,ShortMidRangePctBlocked,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,DefensiveGoaltends,SecondChanceCorner3FGM,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Travels,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,LongMidRangePctBlocked,team_id,year,season,team_vs
109-2058-216-296-977,1610612747,"Robert Horry, Mark Madsen, Brian Shaw, Rick Fox, Kobe Bryant","Horry, Madsen, Shaw, Fox, Bryant",109-2058-216-296-977,LAL,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2001,2000-01,False
109-2058-216-965-977,1610612747,"Robert Horry, Mark Madsen, Brian Shaw, Derek Fisher, Kobe Bryant","Horry, Madsen, Shaw, Fisher, Bryant",109-2058-216-965-977,LAL,28.0,1,,,1.0,1.0,2.0,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,102.85714285714286,19.0,9.0,19.0,9.0,,,,,,,,,1.0,,,,1.0,,0.44505,24.9,1.0,1.0,,,,,,,,,,1.0,,,,,0.44505,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2001,2000-01,False
109-2058-296-965-977,1610612747,"Robert Horry, Mark Madsen, Rick Fox, Derek Fisher, Kobe Bryant","Horry, Madsen, Fox, Fisher, Bryant",109-2058-296-965-977,LAL,333.0,5,6.0,4.0,13.0,11.0,24.0,3.0,5.0,,1.0,,2.0,6.0,11.0,,3.0,14.0,10.0,6.0,,2.0,,3.0,,3.0,,,2.0,6.0,,5.0,6.0,10.0,,1.0,3.0,1.0,8.0,0.5,0.6,,,,0.5454545454545454,0.42857142857142855,0.4666666666666667,0.21428571428571427,0.8333333333333334,,0.8333333333333334,0.5,1.0,1.0,,,103.78378378378379,13.23076923076923,14.636363636363637,11.76923076923077,14.545454545454545,0.35714285714285715,0.6,0.75,0.6666666666666666,0.07142857142857142,,,,0.14285714285714285,,,,0.5714285714285714,,0.4929035714285714,24.599999999999998,13.0,8.0,1.0,2.0,11.0,2.0,14.0,1.0,2.0,,14.0,13.0,1.0,0.4666666666666667,1.0,0.07142857142857142,0.4929035714285714,1.0,9.818181818181818,1.0,3.0,5.0,,1.0,,2.0,6.0,,3.0,2.0,,1.0,2.0,1.0,2.0,1.0,,0.5454545454545454,0.42857142857142855,0.5,0.35714285714285715,0.6,0.07142857142857142,,0.14285714285714285,,0.06666666666666667,0.08333333333333333,3.0,2.0,2.0,5.0,3.0,,1.0,1.0,1.0,4.0,1.0,,,1.0,0.09090909090909091,0.2,0.3333333333333333,0.5,,0.35714285714285715,0.4,0.4,0.5,0.6666666666666666,1.0,6.0,,1.0,1.0,,2.0,3.0,6.0,2.0,3.0,,1.0,1.0,1.0,0.6,0.6666666666666666,1.0,0.4377,0.42857142857142855,1.0,1.0,,1.0,,1.0,0.5,0.5,0.5,,,,,1.0,,0.14285714285714285,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2001,2000-01,False
109-216-270-296-965,1610612747,"Robert Horry, Brian Shaw, Horace Grant, Rick Fox, Derek Fisher","Horry, Shaw, Grant, Fox, Fisher",109-216-270-296-965,LAL,162.0,1,3.0,-4.0,6.0,6.0,12.0,,,,,,,2.0,6.0,,,4.0,8.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,,2.0,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,,,106.66666666666666,17.333333333333332,9.666666666666666,16.833333333333332,9.333333333333334,,,,,,,,,,,,,,,0.38998333333333335,,,6.0,1.0,,,,,,,,,,,,,0.16666666666666666,,,17.099999999999998,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,5.0,1.0,,,,,1.0,,,,,,,,0.25,,0.8333333333333334,0.2,0.2,,,1.0,4.0,,1.0,1.0,,,1.0,2.0,,1.0,,1.0,1.0,1.0,0.25,0.25,,0.4077,0.5,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2001,2000-01,False
109-216-270-296-977,1610612747,"Robert Horry, Brian Shaw, Horace Grant, Rick Fox, Kobe Bryant","Horry, Shaw, Grant, Fox, Bryant",109-216-270-296-977,LAL,323.0,3,5.0,5.0,11.0,9.0,20.0,1.0,3.0,,,,1.0,3.0,7.0,,1.0,14.0,9.0,2.0,,1.0,,1.0,,1.0,,,,2.0,,2.0,2.0,4.0,1.0,1.0,3.0,,12.0,0.3333333333333333,0.5,,,,0.42857142857142855,0.375,0.5833333333333334,0.125,0.3333333333333333,,0.2857142857142857,0.5,,0.25,,,89.1640866873065,14.454545454545455,18.22222222222222,13.545454545454545,15.222222222222221,0.375,0.3333333333333333,0.5,,,,,,0.125,,,,0.5,,0.46654375,24.8,7.0,6.0,1.0,8.0,5.0,6.0,10.0,,9.0,2.0,10.0,7.0,1.0,0.5555555555555556,,0.125,0.457025,0.7142857142857143,9.457142857142857,0.6363636363636364,1.0,2.0,,,,1.0,2.0,,1.0,,1.0,3.0,,,,,,0.4,0.3333333333333333,,0.3333333333333333,0.5,,,0.16666666666666666,,0.3,0.3333333333333333,1.0,2.0,1.0,3.0,2.0,,1.0,1.0,1.0,2.0,3.0,,,,0.14285714285714285,0.3333333333333333,1.0,0.4,,0.375,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,4.0,,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,,0.5,0.5,0.5,0.25,,0.5,0.544,0.14285714285714285,3.0,,,,,,0.5,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2001,2000-01,False
109-216-270-965-977,1610612747,"Robert Horry, Brian Shaw, Horace Grant, Derek Fisher, Kobe Bryant","Horry, Shaw, Grant, Fisher, Bryant",109-216-270-965-977,LAL,474.0,6,8.0,4.0,15.0,17.0,32.0,1.0,2.0,,,1.0,1.0,4.0,10.0,1.0,1.0,17.0,13.0,8.0,3.0,1.0,1.0,4.0,1.0,5.0,1.0,,1.0,11.0,2.0,7.0,9.0,9.0,1.0,1.0,5.0,,17.0,1.0,1.0,1.0,1.0,1.0,0.4,0.5,0.5714285714285714,0.09090909090909091,0.875,1.0,0.9,0.5,,1.0,,1.0,97.21518987341771,15.533333333333333,14.176470588235293,15.533333333333333,14.117647058823529,0.18181818181818182,0.5,0.5,1.0,,,,,0.09090909090909091,1.0,1.0,1.0,0.2727272727272727,1.0,0.43173636363636364,24.7,6.0,8.0,1.0,6.0,4.0,4.0,8.0,,7.0,1.0,8.0,6.0,1.0,0.5833333333333334,,0.09090909090909091,0.4423,0.47058823529411764,14.64,0.4,1.0,1.0,,,,,2.0,,,1.0,,2.0,,,,,,0.5,0.5,,0.25,1.0,,,,,0.15384615384615385,0.16666666666666666,,,3.0,7.0,,,1.0,3.0,,,2.0,1.0,,,0.1,,,,,0.6363636363636364,0.42857142857142855,0.42857142857142855,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1610612747,2001,2000-01,False
109-216-296-406-965,1610612747,"Robert Horry, Brian Shaw, Rick Fox, Shaquille O'Neal, Derek Fisher","Horry, Shaw, Fox, O'Neal, Fisher",109-216-296-406-965,LAL,1273.0,8,21.0,-4.0,40.0,43.0,83.0,5.0,8.0,,4.0,3.0,9.0,11.0,23.0,3.0,13.0,38.0,42.0,14.0,3.0,9.0,3.0,7.0,1.0,8.0,1.0,,4.0,17.0,3.0,13.0,16.0,20.0,2.0,4.0,9.0,,34.0,0.6363636363636364,0.7,0.3333333333333333,0.23076923076923078,0.23076923076923078,0.4782608695652174,0.4305555555555556,0.4523809523809524,0.3611111111111111,0.8125,0.6,0.7619047619047619,0.5,0.8,1.0,0.6,,93.88845247446976,17.6,13.232558139534884,17.4,12.627906976744185,0.2222222222222222,0.625,0.625,0.8,0.1111111111111111,,,,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.47467777777777775,24.86923076923077,15.0,15.0,13.0,7.0,6.0,4.0,14.0,,12.0,1.0,14.0,15.0,2.0,0.4375,,0.3611111111111111,0.48454615384615385,0.3684210526315789,6.717391304347826,0.375,2.0,4.0,,3.0,2.0,4.0,2.0,2.0,7.0,2.0,,5.0,1.0,,1.0,,0.2857142857142857,0.3333333333333333,0.38461538461538464,,0.3076923076923077,0.5,0.23076923076923078,,0.3076923076923077,0.5,0.12195121951219512,0.17857142857142858,1.0,1.0,,2.0,1.0,6.0,1.0,,1.0,4.0,5.0,3.0,,2.0,0.043478260869565216,,0.1,0.19047619047619047,0.25,0.05555555555555555,,,,1.0,6.0,8.0,3.0,0.46153846153846156,0.5,0.5,1.0,1.0,4.0,2.0,3.0,1.0,1.0,1.0,0.6666666666666666,0.2727272727272727,0.5,1.0,0.5774,0.10526315789473684,2.0,1.0,2.0,2.0,1.0,0.5,1.0,,,,,,,1.0,,0.05,,,,,1.0,,1.0,,,,,,,0.07692307692307693,,,1.0,,,,,,,,,,,,,,,1610612747,2001,2000-01,False
109-216-296-406-977,1610612747,"Robert Horry, Brian Shaw, Rick Fox, Shaquille O'Neal, Kobe Bryant","Horry, Shaw, Fox, O'Neal, Bryant",109-216-296-406-977,LAL,2188.0,11,36.0,20.0,71.0,68.0,139.0,9.0,15.0,4.0,6.0,7.0,11.0,17.0,36.0,11.0,17.0,89.0,69.0,18.0,24.0,11.0,7.0,9.0,8.0,17.0,4.0,4.0,4.0,42.0,6.0,19.0,26.0,33.0,4.0,8.0,25.0,,77.0,0.5294117647058824,0.5625,0.7272727272727273,0.6470588235294118,0.6470588235294118,0.4722222222222222,0.6320754716981132,0.6376811594202898,0.32075471698113206,0.6785714285714286,0.8571428571428571,0.7142857142857143,0.42857142857142855,0.75,0.7777777777777778,0.8333333333333334,1.0,91.48080438756855,14.95774647887324,16.558823529411764,14.591549295774648,15.75,0.2830188679245283,0.6,0.6923076923076923,0.4444444444444444,0.11320754716981132,0.6666666666666666,0.6666666666666666,1.0,0.20754716981132076,0.6363636363636364,0.6363636363636364,0.5714285714285714,0.6037735849056604,0.6363636363636364,0.4961509433962264,24.41176470588235,16.0,12.0,16.0,22.0,5.0,8.0,17.0,1.0,33.0,4.0,17.0,16.0,,0.6538461538461539,1.0,0.3018867924528302,0.48714375,0.19101123595505617,6.247222222222223,0.22535211267605634,1.0,3.0,,1.0,1.0,2.0,3.0,1.0,3.0,11.0,1.0,13.0,4.0,2.0,4.0,2.0,0.3333333333333333,0.6,0.5625,0.5,0.375,0.3333333333333333,0.125,,0.25,0.5,0.2,0.2708333333333333,8.0,2.0,3.0,5.0,5.0,9.0,3.0,2.0,2.0,7.0,7.0,4.0,,1.0,0.08333333333333333,0.13333333333333333,0.3333333333333333,0.24,0.5,0.09433962264150944,0.6,0.6,0.6666666666666666,0.3333333333333333,5.0,16.0,3.0,0.3125,0.3333333333333333,0.6,2.0,3.0,12.0,2.0,4.0,,0.6,0.75,0.75,0.21052631578947367,,1.0,0.43104,0.1348314606741573,3.0,2.0,3.0,4.0,2.0,0.5,0.3333333333333333,0.25,0.5,,,1.0,1.0,,1.0,,,,,1.0,1.0,,2.0,,,,0.18181818181818182,1.0,,0.0625,1.0,0.16666666666666666,,1.0,1.0,0.125,1.0,1.0,,,,,,,,,,1610612747,2001,2000-01,False
109-216-296-965-977,1610612747,"Robert Horry, Brian Shaw, Rick Fox, Derek Fisher, Kobe Bryant","Horry, Shaw, Fox, Fisher, Bryant",109-216-296-965-977,LAL,51.0,3,1.0,-2.0,3.0,1.0,4.0,,1.0,,1.0,,2.0,,1.0,,3.0,,2.0,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,0.75,,,,,,,,,112.94117647058823,11.0,18.0,11.0,18.0,0.25,,,,0.25,,,,0.5,,,,1.0,,0.4398666666666667,30.866666666666664,2.0,1.0,,,,,,,,,,2.0,,,,,0.34605,,,0.6666666666666666,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612747,2001,2000-01,False
109-216-406-965-977,1610612747,"Robert Horry, Brian Shaw, Shaquille O'Neal, Derek Fisher, Kobe Bryant","Horry, Shaw, O'Neal, Fisher, Bryant",109-216-406-965-977,LAL,3773.0,13,63.0,23.0,115.0,115.0,230.0,20.0,33.0,1.0,3.0,8.0,17.0,38.0,82.0,9.0,20.0,127.0,104.0,48.0,24.0,17.0,8.0,24.0,8.0,32.0,7.0,1.0,10.0,72.0,14.0,30.0,47.0,70.0,6.0,22.0,32.0,2.0,103.0,0.631578947368421,0.7741935483870968,0.8888888888888888,0.45,0.45,0.4634146341463415,0.5049019607843137,0.5384615384615384,0.19607843137254902,0.6122448979591837,0.7,0.6376811594202898,0.6363636363636364,0.65,0.5555555555555556,0.6875,0.75,87.78160614895309,16.652173913043477,16.156521739130437,15.834782608695653,15.165217391304347,0.3235294117647059,0.6060606060606061,0.7142857142857143,0.5,0.029411764705882353,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.47058823529411764,0.47058823529411764,0.875,0.5196078431372549,0.47058823529411764,0.48060245098039217,24.77,17.0,27.0,34.0,24.0,11.0,2.0,23.0,3.0,34.0,3.0,23.0,17.0,3.0,0.6764705882352942,1.0,0.3333333333333333,0.48446875,0.18110236220472442,6.921951219512195,0.14782608695652175,4.0,5.0,,,3.0,5.0,6.0,3.0,5.0,14.0,3.0,15.0,6.0,2.0,6.0,3.0,0.6,0.5454545454545454,0.65625,0.5,0.3125,0.8,,,0.3125,0.6,0.13157894736842105,0.1595744680851064,19.0,11.0,5.0,15.0,17.0,3.0,8.0,3.0,1.0,23.0,11.0,6.0,2.0,1.0,0.0975609756097561,0.15151515151515152,0.09090909090909091,0.41818181818181815,,0.14705882352941177,0.3333333333333333,0.3333333333333333,0.6,0.6111111111111112,13.0,28.0,11.0,0.38235294117647056,0.41935483870967744,0.8461538461538461,8.0,9.0,24.0,14.0,22.0,3.0,0.5294117647058824,0.5833333333333334,0.631578947368421,0.5,0.2,0.7272727272727273,0.535196875,0.1889763779527559,5.0,3.0,3.0,16.0,12.0,0.7272727272727273,0.7692307692307693,0.1111111111111111,0.125,1.0,1.0,1.0,1.0,5.0,1.0,0.10638297872340426,0.05555555555555555,1.0,1.0,2.0,1.0,,4.0,,,,0.47619047619047616,1.0,1.0,0.08823529411764706,,,1.0,,,,,,,,,,,,,,,1610612747,2001,2000-01,False
109-270-296-965-977,1610612747,"Robert Horry, Horace Grant, Rick Fox, Derek Fisher, Kobe Bryant","Horry, Grant, Fox, Fisher, Bryant",109-270-296-965-977,LAL,869.0,6,14.0,-10.0,29.0,28.0,57.0,4.0,7.0,,2.0,3.0,10.0,8.0,20.0,3.0,12.0,32.0,42.0,6.0,9.0,10.0,3.0,3.0,3.0,6.0,3.0,,1.0,15.0,,2.0,4.0,15.0,2.0,4.0,8.0,,20.0,0.375,0.42857142857142855,1.0,0.25,0.25,0.4,0.390625,0.4444444444444444,0.375,1.0,,1.0,1.0,1.0,,,,94.45339470655927,19.103448275862068,11.25,16.448275862068964,11.25,0.21875,0.5714285714285714,1.0,0.25,0.0625,,,,0.3125,0.3,0.3,1.0,0.59375,0.3,0.4934640625,24.666666666666668,9.0,16.0,6.0,7.0,2.0,7.0,12.0,2.0,7.0,2.0,12.0,9.0,1.0,0.6,1.0,0.1875,0.5027333333333334,0.375,8.434999999999999,0.3103448275862069,1.0,1.0,,1.0,1.0,3.0,1.0,1.0,4.0,5.0,,2.0,1.0,,1.0,1.0,0.25,0.5,0.4166666666666667,1.0,0.16666666666666666,1.0,0.16666666666666666,,0.5,0.3333333333333333,0.058823529411764705,0.09090909090909091,9.0,4.0,3.0,7.0,5.0,,4.0,2.0,4.0,11.0,2.0,1.0,1.0,2.0,0.2,0.42857142857142855,0.4444444444444444,0.47619047619047616,0.5,0.21875,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.4444444444444444,1.0,10.0,,0.16666666666666666,0.2,,2.0,3.0,12.0,2.0,6.0,,0.6,0.5,0.5454545454545454,0.5,0.25,0.5,0.56531,0.375,1.0,1.0,3.0,2.0,2.0,0.5,0.6666666666666666,0.42857142857142855,,1.0,3.0,1.0,4.0,2.0,0.25,0.11764705882352941,0.3333333333333333,0.3333333333333333,1.0,,1.0,1.0,,,,,0.6,,,0.16666666666666666,1.0,0.1111111111111111,,,1.0,1.0,,,,,,,,,,,,1610612747,2001,2000-01,False
109-270-406-965-977,1610612747,"Robert Horry, Horace Grant, Shaquille O'Neal, Derek Fisher, Kobe Bryant","Horry, Grant, O'Neal, Fisher, Bryant",109-270-406-965-977,LAL,59.0,1,1.0,2.0,2.0,3.0,5.0,,,,,,1.0,1.0,1.0,,1.0,2.0,,2.0,,1.0,,1.0,,1.0,,,,2.0,1.0,,2.0,2.0,,,,,2.0,1.0,1.0,,,,1.0,0.5,0.5,0.5,,1.0,1.0,,,,,1.0,122.03389830508475,18.5,7.333333333333333,18.5,7.333333333333333,,,,,,,,,0.5,,,,0.5,,0.4728,24.2,,3.0,,,,,,1.0,,,,,,,1.0,,,,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2001,2000-01,False
109-296-406-965-977,1610612747,"Robert Horry, Rick Fox, Shaquille O'Neal, Derek Fisher, Kobe Bryant","Horry, Fox, O'Neal, Fisher, Bryant",109-296-406-965-977,LAL,5556.0,13,93.0,33.0,167.0,169.0,336.0,37.0,65.0,3.0,6.0,11.0,30.0,62.0,127.0,14.0,36.0,199.0,166.0,54.0,39.0,29.0,11.0,27.0,13.0,40.0,10.0,3.0,19.0,93.0,10.0,57.0,75.0,115.0,13.0,24.0,31.0,2.0,161.0,0.43548387096774194,0.5192307692307693,0.9285714285714286,0.3888888888888889,0.4,0.4881889763779528,0.50920245398773,0.5294117647058824,0.22085889570552147,0.6867469879518072,0.7692307692307693,0.6979166666666666,0.55,0.5862068965517241,0.8529411764705882,0.8,0.6666666666666666,87.0842332613391,16.395209580838323,16.674556213017752,15.461077844311378,15.698224852071005,0.3987730061349693,0.5692307692307692,0.6607142857142857,0.5135135135135135,0.03680981595092025,0.5,0.5,1.0,0.18404907975460122,0.36666666666666664,0.36666666666666664,0.9090909090909091,0.6196319018404908,0.3793103448275862,0.5129030864197531,25.883333333333333,66.0,63.0,46.0,33.0,47.0,18.0,91.0,8.0,53.0,6.0,91.0,66.0,3.0,0.5844155844155844,1.0,0.2822085889570552,0.5117233870967742,0.457286432160804,5.3440944881889765,0.39520958083832336,17.0,25.0,2.0,3.0,5.0,12.0,26.0,7.0,15.0,18.0,4.0,22.0,19.0,8.0,19.0,12.0,0.4666666666666667,0.5531914893617021,0.5887096774193549,0.631578947368421,0.4032258064516129,0.68,0.04838709677419355,0.6666666666666666,0.1935483870967742,0.4166666666666667,0.12154696132596685,0.15172413793103448,36.0,21.0,8.0,16.0,28.0,3.0,10.0,5.0,10.0,40.0,13.0,7.0,7.0,6.0,0.07874015748031496,0.13846153846153847,0.47619047619047616,0.4470588235294118,0.3333333333333333,0.09815950920245399,0.5,0.5,0.625,0.65625,17.0,70.0,3.0,0.3695652173913043,0.37777777777777777,0.17647058823529413,11.0,14.0,38.0,20.0,28.0,2.0,0.5,0.53125,0.5588235294117647,0.4375,0.2857142857142857,0.5238095238095238,0.5630239130434783,0.19095477386934673,6.0,7.0,4.0,11.0,8.0,0.4583333333333333,0.5714285714285714,0.5,0.18181818181818182,2.0,4.0,2.0,4.0,8.0,0.5,0.10666666666666667,0.125,0.5,1.0,5.0,3.0,2.0,3.0,,,,0.3448275862068966,1.0,4.0,0.021739130434782608,,,2.0,,2.0,0.18181818181818182,,,1.0,1.0,1.0,,,,,,,1610612747,2001,2000-01,False
166-1731-1904-2058-270,1610612747,"Ron Harper, Tyronn Lue, Devean George, Mark Madsen, Horace Grant","Harper, Lue, George, Madsen, Grant",166-1731-1904-2058-270,LAL,270.0,1,4.0,4.0,8.0,9.0,17.0,2.0,2.0,,,,1.0,2.0,8.0,,1.0,8.0,4.0,2.0,,1.0,,1.0,,1.0,,,1.0,2.0,2.0,3.0,5.0,8.0,1.0,1.0,,,7.0,0.5,0.5,,,,0.25,0.2222222222222222,0.36363636363636365,0.1111111111111111,1.0,1.0,1.0,,1.0,1.0,1.0,,90.66666666666667,18.375,13.666666666666666,14.25,13.666666666666666,0.2222222222222222,1.0,1.0,0.5,,,,,0.1111111111111111,,,,0.3333333333333333,,0.44475,24.9,4.0,,4.0,4.0,3.0,3.0,7.0,,5.0,,7.0,4.0,,0.875,,0.4444444444444444,0.5612333333333334,0.875,9.4,0.5,2.0,2.0,,,,,2.0,,,,1.0,3.0,,,,,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,1.0,,,,,0.2727272727272727,0.3,3.0,,,2.0,2.0,,,,1.0,3.0,2.0,2.0,1.0,,,,1.0,0.5,,0.2222222222222222,,,,,,2.0,,,,,,,1.0,,2.0,,,,0.16666666666666666,0.4,,,0.3923,0.125,,,1.0,,,,,1.0,,,,,,1.0,,0.16666666666666666,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,1610612747,2001,2000-01,False
