EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,PtsUnassisted2s,NonHeaveArc3FGA,DefThreePtRebounds,DefRebounds,Rebounds,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Fg2Pct,EfgPct,TsPct,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,PenaltyArc3FGA,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsPutbacks,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,Corner3FGM,Corner3FGA,FG3M,PtsUnassisted3s,Fg2aBlocked,LostBallSteals,BadPassOutOfBoundsTurnovers,Offensive Fouls,3SecondViolations,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,StepOutOfBoundsTurnovers,PenaltyTurnovers,Technical Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,Arc3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Assisted3sPct,PenaltyFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3Assists,BlockedAtRim,RecoveredBlocks,BlocksRecoveredPct,Corner3PctAssisted,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,OffThreePtReboundPct,OffCorner3ReboundPct,PenaltyCorner3FGA,PenaltyCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,OffArc3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,ShortMidRangePctBlocked,FTOffRebounds,OffFTReboundPct,SecondChanceArc3FGA,SecondChanceArc3Frequency,DefensiveGoaltends,Blocked3s,BlockedArc3,LongMidRangePctBlocked,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffensiveGoaltends,BlockedCorner3,BlockedLongMidRange,Fg3aBlocked,FoulsDrawn,Offensive Fouls Drawn,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,Corner3PctBlocked,team_id,year,season,team_vs
1503-1763-221-2229-468,1610612745,"Tracy McGrady, Ryan Bowen, Clar. Weatherspoon, Mike James, Jon Barry","McGrady, Bowen, Weatherspoon, James, Barry",1503-1763-221-2229-468,HOU,139.0,1,2.0,,3.0,3.0,6.0,,,1.0,1.0,3.0,1.0,,2.0,2.0,1.0,1.0,2.0,4.0,,,,,0.3333333333333333,0.25,0.25,0.25,1.0,0.6666666666666666,1.0,62.15827338129496,24.333333333333332,22.0,16.333333333333332,17.0,,,,0.25,0.75,0.4733375,,,6.033333333333334,26.7,3.0,,2.0,1.0,2.0,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,1.0,1.0,,2.0,1.0,3.0,1.0,,2.0,,2.0,,,,,,,2.0,1.0,,2.0,,,,,,2.0,,,2.0,1.0,,1.0,,,2.0,3.0,,,,1.0,0.3333333333333333,0.5,0.25,0.5,0.25,,,0.5,1.0,1.0,1.0,1.0,,,,,0.5,0.5,0.5,,,0.25,,,,0.5,1.0,0.5,0.5,0.25,0.488625,0.4733375,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
1503-1763-2229-2397-468,1610612745,"Tracy McGrady, Ryan Bowen, Mike James, Yao Ming, Jon Barry","McGrady, Bowen, James, Ming, Barry",1503-1763-2229-2397-468,HOU,1591.0,8,27.0,-14.0,51.0,49.0,100.0,3.0,11.0,7.0,16.0,36.0,10.0,8.0,52.0,14.0,7.0,3.0,12.0,20.0,13.0,1.0,4.0,41.0,0.4444444444444444,0.4782608695652174,0.5,0.21739130434782608,0.75,0.5882352941176471,0.75,90.50911376492772,15.098039215686274,16.755102040816325,14.372549019607844,15.673469387755102,0.2391304347826087,0.2727272727272727,0.3333333333333333,0.15217391304347827,0.5434782608695652,0.48173043478260874,0.08163265306122448,0.10256410256410256,8.155555555555557,24.78,28.0,25.0,8.0,9.0,15.0,3.0,5.0,6.0,9.0,4.0,10.0,5.0,66.0,4.0,6.0,,11.0,11.0,21.0,6.0,4.0,35.0,18.0,6.0,9.0,11.0,5.0,,4.0,24.0,7.0,7.0,2.0,8.0,1.0,4.0,3.0,6.0,4.0,3.0,2.0,,9.0,1.0,12.0,18.0,,3.0,35.0,28.0,3.0,0.5625,0.6923076923076923,0.6666666666666666,0.5238095238095238,0.6875,0.5740740740740741,0.6875,0.5833333333333334,0.6666666666666666,1.0,0.5384615384615384,0.35,0.32,0.3333333333333333,0.6666666666666666,0.5,0.5714285714285714,,0.047619047619047616,0.32608695652173914,0.6,0.6428571428571429,0.5555555555555556,,0.21739130434782608,0.4,0.4,1.0,0.625,0.6,0.3333333333333333,0.6666666666666666,0.18518518518518517,0.5566714285714286,0.48929074074074075,0.21153846153846154,0.6730769230769231,0.5490196078431373,1.0,3.0,4.0,6.0,3.0,1.0,,,,0.4,0.4,0.08333333333333333,0.06666666666666667,0.125,0.5,0.06521739130434782,0.3333333333333333,0.5,,3.0,,1.0,,1.0,3.0,2.0,3.0,6.0,,3.0,2.0,2.0,0.5,0.5,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.4,0.42857142857142855,,1.0,1.0,1.0,,1.0,1.0,0.2,0.5,1.0,0.037037037037037035,1.0,1.0,1.0,1.0,2.0,0.5,,0.125,1.0,,1.0,,,,0.18181818181818182,,,1.0,0.125,,,,,,,,,,,,,1.0,,,0.1,,,0.3333333333333333,1610612745,2005,2004-05,True
1503-1763-2229-2397-682,1610612745,"Tracy McGrady, Ryan Bowen, Mike James, Yao Ming, Bob Sura","McGrady, Bowen, James, Ming, Sura",1503-1763-2229-2397-682,HOU,132.0,2,2.0,-3.0,6.0,5.0,11.0,,,,1.0,1.0,1.0,,2.0,,,,3.0,3.0,,,,2.0,1.0,0.5,0.5,0.5,,1.0,,119.99999999999999,17.0,6.0,17.0,6.0,,,,,0.5,0.544275,,,22.7,23.3,6.0,2.0,,,,,,,,1.0,1.0,,5.0,,,,,1.0,1.0,1.0,,2.0,2.0,,1.0,1.0,,,1.0,2.0,,1.0,2.0,,,,,2.0,2.0,2.0,,,4.0,,1.0,1.0,,,2.0,6.0,,1.0,1.0,,1.0,,0.5,,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,0.544275,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,0.5,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
1503-1763-2229-468-682,1610612745,"Tracy McGrady, Ryan Bowen, Mike James, Jon Barry, Bob Sura","McGrady, Bowen, James, Barry, Sura",1503-1763-2229-468-682,HOU,18.0,1,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,2.0,2.0,1.0,,,2.0,,,,,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,160.0,16.0,2.0,11.0,2.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.6666666666666666,0.4236333333333333,,,2.4,23.9,1.0,1.0,1.0,,1.0,,,,1.0,,,1.0,2.0,1.0,1.0,,2.0,1.0,2.0,1.0,,2.0,,2.0,,,,,,,1.0,,,2.0,,,,,,,,,,,,1.0,,,2.0,1.0,1.0,,,1.0,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,,,,1.0,1.0,1.0,,,,,,0.3333333333333333,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,0.4527,0.4236333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
1503-1763-2229-468-87,1610612745,"Tracy McGrady, Ryan Bowen, Mike James, Jon Barry, Dikembe Mutombo","McGrady, Bowen, James, Barry, Mutombo",1503-1763-2229-468-87,HOU,1329.0,6,22.0,-10.0,38.0,37.0,75.0,1.0,7.0,3.0,8.0,28.0,4.0,10.0,32.0,14.0,3.0,4.0,15.0,20.0,11.0,,4.0,26.0,0.2857142857142857,0.34375,0.4166666666666667,0.125,0.6666666666666666,0.5652173913043478,1.0,81.26410835214448,18.0,17.43243243243243,17.657894736842106,15.08108108108108,0.21875,0.14285714285714285,0.14285714285714285,0.09375,0.4375,0.4440421875,0.1388888888888889,0.125,9.942857142857141,24.675,3.0,5.0,5.0,5.0,10.0,3.0,3.0,1.0,1.0,2.0,11.0,,42.0,3.0,3.0,,6.0,1.0,3.0,,,2.0,2.0,4.0,1.0,3.0,,1.0,,8.0,4.0,9.0,2.0,5.0,1.0,3.0,3.0,5.0,4.0,2.0,1.0,,7.0,2.0,8.0,12.0,,,2.0,3.0,,0.125,0.16666666666666666,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,0.7142857142857143,1.0,0.5294117647058824,0.2,0.22727272727272727,0.6,,0.5,0.6,0.5,0.045454545454545456,0.3125,0.5,0.5,,1.0,0.34375,0.18181818181818182,0.18181818181818182,,1.0,1.0,0.3333333333333333,1.0,,0.6111333333333333,0.4336,0.1875,0.0625,0.07894736842105263,1.0,1.0,2.0,,,,,,,0.5,0.5,,,0.16666666666666666,0.3333333333333333,0.03125,1.0,1.0,,,2.0,1.0,,1.0,1.0,,,6.0,,1.0,2.0,1.0,1.0,,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,0.5,,,,,1.0,1.0,0.25,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
1503-1763-2397-2857-436,1610612745,"Tracy McGrady, Ryan Bowen, Yao Ming, Andre Barrett, Juwan Howard","McGrady, Bowen, Ming, Barrett, Howard",1503-1763-2397-2857-436,HOU,82.0,2,1.0,,4.0,4.0,8.0,,,,,1.0,1.0,2.0,2.0,,,1.0,3.0,4.0,2.0,,,2.0,,,0.3333333333333333,0.5,1.0,1.0,1.0,140.4878048780488,9.0,11.5,8.5,11.5,,,,,1.0,0.615075,,,,23.3,2.0,2.0,1.0,,1.0,,1.0,,,,,,2.0,,1.0,,,,,,2.0,2.0,,,,,,,,,,2.0,,1.0,,,,1.0,1.0,,,,1.0,,,1.0,,1.0,2.0,2.0,,,,,,,,,1.0,1.0,,1.0,,0.5,,,1.0,1.0,,,0.5,,,,,,,,,1.0,,,,,,,,1.0,0.5,,1.0,,,,,,,,,,,,,,0.5,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
1503-1763-2397-2857-682,1610612745,"Tracy McGrady, Ryan Bowen, Yao Ming, Andre Barrett, Bob Sura","McGrady, Bowen, Ming, Barrett, Sura",1503-1763-2397-2857-682,HOU,53.0,1,1.0,-3.0,2.0,4.0,6.0,,,,1.0,1.0,,1.0,3.0,2.0,,,,,2.0,,1.0,3.0,1.0,1.0,0.75,,,,,163.0188679245283,8.5,9.0,8.5,9.0,,,,,1.0,0.5749,0.5,0.5,,,2.0,4.0,,1.0,1.0,,,1.0,1.0,,,,6.0,,,,,1.0,1.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,3.0,2.0,3.0,,,,1.0,,1.0,,0.75,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,0.5749,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
1503-1763-2397-369-436,1610612745,"Tracy McGrady, Ryan Bowen, Yao Ming, Charlie Ward, Juwan Howard","McGrady, Bowen, Ming, Ward, Howard",1503-1763-2397-369-436,HOU,96.0,2,2.0,2.0,2.0,1.0,3.0,,1.0,,2.0,4.0,,,4.0,2.0,,,,2.0,1.0,1.0,1.0,2.0,0.5,0.5,0.5,,,,,45.0,35.5,25.0,24.5,25.0,0.25,,,,0.5,0.470975,0.25,0.25,8.25,,,,2.0,1.0,2.0,1.0,1.0,,,1.0,1.0,,2.0,1.0,1.0,,2.0,1.0,1.0,,,2.0,2.0,2.0,1.0,1.0,,,1.0,2.0,2.0,,,2.0,1.0,,,,,1.0,,,1.0,1.0,,1.0,,,2.0,,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,0.5,0.5,0.5,0.5,,,0.25,1.0,1.0,1.0,1.0,1.0,,,,0.5658,0.3898,0.5,0.5,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
1503-1763-2397-369-754,1610612745,"Tracy McGrady, Ryan Bowen, Yao Ming, Charlie Ward, Jim Jackson","McGrady, Bowen, Ming, Ward, Jackson",1503-1763-2397-369-754,HOU,5.0,1,,2.0,1.0,,1.0,,,,,,,2.0,2.0,,,,,,2.0,,,2.0,,,1.0,,,,,288.0,2.0,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
1503-1763-2397-393-468,1610612745,"Tracy McGrady, Ryan Bowen, Yao Ming, Rod Strickland, Jon Barry","McGrady, Bowen, Ming, Strickland, Barry",1503-1763-2397-393-468,HOU,119.0,1,2.0,1.0,4.0,3.0,7.0,2.0,2.0,1.0,3.0,4.0,1.0,,6.0,2.0,1.0,,1.0,2.0,,,,4.0,0.75,0.6,0.6,0.2,,1.0,,84.70588235294117,16.75,17.333333333333332,16.25,17.333333333333332,0.4,1.0,1.0,0.2,0.4,0.45603999999999995,,,11.5,25.2,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,5.0,1.0,1.0,,2.0,,,,,,4.0,2.0,2.0,2.0,,2.0,,4.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,0.6666666666666666,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,0.5,,1.0,,1.0,,,0.2,1.0,1.0,,1.0,0.2,,,,1.0,1.0,,,,0.529,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
1503-1763-2397-436-682,1610612745,"Tracy McGrady, Ryan Bowen, Yao Ming, Juwan Howard, Bob Sura","McGrady, Bowen, Ming, Howard, Sura",1503-1763-2397-436-682,HOU,2705.0,4,45.0,8.0,74.0,73.0,147.0,4.0,14.0,4.0,26.0,61.0,9.0,8.0,72.0,16.0,4.0,4.0,26.0,36.0,11.0,1.0,5.0,64.0,0.4262295081967213,0.45714285714285713,0.48,0.12857142857142856,0.6666666666666666,0.65,1.0,78.2550831792976,18.324324324324323,18.47945205479452,17.0,17.328767123287673,0.2,0.2857142857142857,0.3076923076923077,0.05714285714285714,0.32857142857142857,0.4534121428571429,0.06756756756756757,0.07692307692307693,11.59672131147541,24.066666666666666,4.0,9.0,9.0,8.0,14.0,1.0,1.0,,1.0,14.0,33.0,,64.0,4.0,8.0,,8.0,,1.0,1.0,1.0,4.0,36.0,4.0,18.0,22.0,6.0,1.0,11.0,48.0,10.0,22.0,,10.0,1.0,5.0,3.0,7.0,4.0,3.0,3.0,1.0,10.0,2.0,9.0,23.0,1.0,1.0,4.0,4.0,1.0,0.6923076923076923,0.75,0.5,,0.5,0.75,0.5,0.6666666666666666,0.7,,0.6470588235294118,0.29411764705882354,0.2564102564102564,,0.3684210526315789,0.5,0.7272727272727273,,0.027777777777777776,0.2,0.5714285714285714,0.7272727272727273,0.75,0.25,0.4714285714285714,0.42424242424242425,0.42424242424242425,0.7857142857142857,0.125,1.0,0.5,,,0.413925,0.48945,0.1111111111111111,0.05555555555555555,0.05405405405405406,4.0,5.0,4.0,,4.0,2.0,,,,0.4444444444444444,0.4444444444444444,0.06557377049180328,0.21428571428571427,0.3,0.6666666666666666,0.07142857142857142,0.8,0.8,,1.0,,7.0,4.0,7.0,,,1.0,12.0,,,4.0,,1.0,1.0,,,,,,4.0,3.0,4.0,0.5714285714285714,1.0,,1.0,,,1.0,0.5,,,1.0,,,,,,,,1.0,,,,0.07142857142857142,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
1503-1763-2397-468-682,1610612745,"Tracy McGrady, Ryan Bowen, Yao Ming, Jon Barry, Bob Sura","McGrady, Bowen, Ming, Barry, Sura",1503-1763-2397-468-682,HOU,106.0,2,2.0,,4.0,2.0,6.0,,1.0,2.0,,2.0,2.0,2.0,2.0,,2.0,,,3.0,2.0,,1.0,2.0,,,0.2,0.5,,,,81.50943396226415,20.5,12.0,10.0,12.0,0.25,,,0.5,0.5,0.379775,0.2,0.3333333333333333,16.2,24.65,4.0,1.0,2.0,,,,,,,,1.0,2.0,2.0,,2.0,,,,2.0,2.0,2.0,2.0,,,,,,,,,1.0,,,3.0,,1.0,1.0,,,,,,,,,,,,2.0,4.0,,,,,,,,,0.2,,,,0.5,0.75,,1.0,,,,,,,,,,0.25,,,,,,,,0.5,0.3021,0.379775,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
1503-1763-2411-369-754,1610612745,"Tracy McGrady, Ryan Bowen, Bostjan Nachbar, Charlie Ward, Jim Jackson","McGrady, Bowen, Nachbar, Ward, Jackson",1503-1763-2411-369-754,HOU,4.0,1,,2.0,1.0,,1.0,,,,1.0,1.0,,,2.0,,,,,,,,,2.0,1.0,1.0,1.0,,,,,360.0,4.0,,4.0,,,,,,1.0,0.8277,,,,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,1.0,,,2.0,2.0,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,2.0,1.0,,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,0.8277,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
1503-1763-2558-2857-682,1610612745,"Tracy McGrady, Ryan Bowen, Reece Gaines, Andre Barrett, Bob Sura","McGrady, Bowen, Gaines, Barrett, Sura",1503-1763-2558-2857-682,HOU,23.0,1,,2.0,2.0,1.0,3.0,,,,,,,2.0,2.0,,,,,,2.0,,,2.0,,,1.0,,,,,187.82608695652172,8.0,7.0,8.0,7.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,2.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
1503-1763-468-682-87,1610612745,"Tracy McGrady, Ryan Bowen, Jon Barry, Bob Sura, Dikembe Mutombo","McGrady, Bowen, Barry, Sura, Mutombo",1503-1763-468-682-87,HOU,46.0,1,1.0,,2.0,2.0,4.0,,,,1.0,1.0,,1.0,3.0,,,,1.0,1.0,2.0,,1.0,3.0,1.0,1.0,0.75,,,1.0,,125.21739130434781,12.5,10.5,12.5,10.5,,,,,1.0,0.5853,0.5,0.5,,,2.0,2.0,,1.0,1.0,,,1.0,1.0,,,,3.0,,,,,1.0,1.0,,1.0,3.0,2.0,,1.0,1.0,1.0,,,2.0,,1.0,,,,,,1.0,1.0,,,,1.0,,1.0,1.0,,,3.0,2.0,,1.0,1.0,,1.0,,1.0,,0.75,1.0,,1.0,,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,0.5853,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
1503-1763-682-754-87,1610612745,"Tracy McGrady, Ryan Bowen, Bob Sura, Jim Jackson, Dikembe Mutombo","McGrady, Bowen, Sura, Jackson, Mutombo",1503-1763-682-754-87,HOU,41.0,1,1.0,3.0,2.0,1.0,3.0,,,,1.0,4.0,,1.0,3.0,,,,1.0,3.0,2.0,,,3.0,0.25,0.25,0.3,,,0.5,,105.36585365853658,9.0,23.0,6.5,21.0,,,,,1.0,0.517825,,,,,2.0,1.0,1.0,1.0,4.0,,2.0,1.0,4.0,,,,,,2.0,,,1.0,4.0,,1.0,3.0,2.0,,1.0,1.0,1.0,,,2.0,2.0,1.0,,2.0,1.0,,,,,,,,,,,,,1.0,3.0,2.0,,1.0,1.0,,0.25,,0.25,,0.3,,,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,0.5,1.0,0.25,0.3333333333333333,1.0,,,,,,1.0,,1.0,0.25,,0.5486,0.517825,,1.0,1.0,,,,,1.0,,,,,,,0.25,0.25,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
1503-1909-221-2229-468,1610612745,"Tracy McGrady, Scott Padgett, Clar. Weatherspoon, Mike James, Jon Barry","McGrady, Padgett, Weatherspoon, James, Barry",1503-1909-221-2229-468,HOU,168.0,1,3.0,-3.0,5.0,5.0,10.0,,,3.0,1.0,1.0,3.0,,5.0,2.0,3.0,,1.0,1.0,,,,5.0,1.0,0.625,0.625,0.75,,0.5,,85.71428571428572,12.4,21.2,12.4,19.8,,,,0.75,1.0,0.5089166666666667,,,,30.900000000000002,5.0,4.0,,1.0,1.0,,,1.0,1.0,,,3.0,8.0,,,,,1.0,1.0,3.0,,5.0,,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,2.0,,,5.0,5.0,1.0,,,,1.0,,0.625,,0.625,,,0.5,,,,,,1.0,,,0.25,1.0,1.0,,,,,,,,,0.25,1.0,0.75,,0.5089166666666667,,1.0,1.0,,,1.0,3.0,,,1.0,,,0.3333333333333333,0.3333333333333333,,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
1503-1909-221-2558-754,1610612745,"Tracy McGrady, Scott Padgett, Clar. Weatherspoon, Reece Gaines, Jim Jackson","McGrady, Padgett, Weatherspoon, Gaines, Jackson",1503-1909-221-2558-754,HOU,17.0,1,,2.0,2.0,2.0,4.0,,,,,,,2.0,2.0,,,1.0,1.0,1.0,2.0,,,2.0,,,1.0,,0.5,0.5,1.0,338.8235294117647,,8.5,,8.5,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
