EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyFtPoints,FTDefRebounds,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,PenaltyTurnovers,Loose Ball Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,SecondChanceAtRimFGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3A,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,SecondChanceFg2Pct,SecondChanceEfgPct,OffThreePtReboundPct,OffArc3ReboundPct,Corner3Frequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,LongMidRangeFGM,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,LongMidRangeAssists,DefThreePtRebounds,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefThreePtReboundPct,DefArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Blocked2s,BlockedAtRim,Blocks,OffCorner3ReboundPct,FTOffRebounds,LostBallOutOfBoundsTurnovers,OffFTReboundPct,SecondChanceAtRimPctAssisted,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Corner3Assists,StepOutOfBoundsTurnovers,Travels,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg3Pct,ShortMidRangePctBlocked,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveAttempts,3pt And 1 Free Throw Trips,OffensiveGoaltends,Blocked3s,BlockedArc3,Corner3PctBlocked,Clear Path Fouls,team_id,year,season,team_vs
136-1924-2424-2747-915,1610612740,"P.J. Brown, Lee Nailon, Dan Dickau, JR Smith, Rodney Rogers","Brown, Nailon, Dickau, Smith, Rogers",136-1924-2424-2747-915,NOH,7443.0,11,124.0,-38.0,222.0,224.0,19.0,45.0,32.0,446.0,35.0,64.0,12.0,1.0,1.0,12.0,31.0,68.0,34.0,4.0,71.0,163.0,42.0,24.0,217.0,255.0,23.0,2.0,25.0,3.0,10.0,4.0,22.0,84.0,34.0,14.0,42.0,53.0,18.0,4.0,117.0,32.0,57.0,75.0,38.0,113.0,4.0,17.0,5.0,6.0,20.0,42.0,6.0,21.0,57.0,30.0,13.0,192.0,22.0,19.0,0.5915492957746479,0.6461538461538462,0.43558282208588955,0.3,0.47073170731707314,0.5357142857142857,0.4954337899543379,0.4032258064516129,0.5789473684210527,0.2048780487804878,0.08588957055214724,,0.7808219178082192,0.3516483516483517,0.7553191489361702,0.3103448275862069,0.3793103448275862,0.42105263157894735,0.3023255813953488,0.8,0.8108108108108109,0.0392156862745098,86.28778718258766,17.15765765765766,16.223214285714285,16.013513513513512,15.339285714285714,0.3121951219512195,0.546875,0.6481481481481481,0.5142857142857142,0.15121951219512195,0.3870967741935484,0.4444444444444444,0.3333333333333333,0.33170731707317075,0.16585365853658537,0.4,0.07142857142857142,1.0,0.2857142857142857,0.5170731707317073,0.4902343902439025,0.5063,0.4344964285714286,0.059907834101382486,0.07428571428571429,0.1152073732718894,0.10138248847926268,9.542944785276074,24.57857142857143,0.08558558558558559,7.0,4.0,12.0,22.0,10.0,12.0,3.0,5.0,2.0,11.0,0.15625,0.5238095238095238,0.5714285714285714,6.0,8.0,1.0,,6.0,10.0,7.0,58.0,12.0,4.0,0.43478260869565216,0.38333333333333336,0.16,0.15,0.03902439024390244,0.5,0.03333333333333333,0.2,,24.0,14.0,3.0,17.0,3.0,33.0,18.0,14.0,11.0,8.0,20.0,14.0,0.6470588235294118,0.40476190476190477,0.75,0.40476190476190477,0.6666666666666666,0.6666666666666666,0.35294117647058826,0.35294117647058826,0.8333333333333334,0.4117647058823529,0.4117647058823529,0.5714285714285714,0.75,0.4117647058823529,7.0,7.0,7.0,0.2,2.0,5.0,0.6666666666666666,,3.0,,1.0,1.0,3.0,,1.0,4.0,1.0,1.0,,,,6.0,1.0,2.0,0.14285714285714285,0.12903225806451613,0.7142857142857143,0.6666666666666666,0.8571428571428571,0.375,0.375,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,1610612740,2005,2004-05,False
136-1924-2454-2561-2747,1610612740,"P.J. Brown, Lee Nailon, Junior Harrington, David West, JR Smith","Brown, Nailon, Harrington, West, Smith",136-1924-2454-2561-2747,NOH,83.0,2,1.0,,3.0,2.0,,,,5.0,,1.0,,,,,,2.0,,,1.0,3.0,,,2.0,2.0,,,,,,,,2.0,,,1.0,1.0,,,2.0,1.0,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,,2.0,,,1.0,1.0,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,,,,0.5,,0.5,1.0,,,,,,86.74698795180723,15.333333333333334,18.5,15.333333333333334,18.5,0.3333333333333333,,,,,,,,0.6666666666666666,,,,,,0.3333333333333333,0.5277999999999999,,,,,,,10.433333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2005,2004-05,False
136-1924-2454-2561-353,1610612740,"P.J. Brown, Lee Nailon, Junior Harrington, David West, Darrell Armstrong","Brown, Nailon, Harrington, West, Armstrong",136-1924-2454-2561-353,NOH,610.0,1,10.0,-11.0,19.0,18.0,3.0,7.0,1.0,37.0,1.0,3.0,1.0,,,,3.0,8.0,1.0,1.0,3.0,14.0,1.0,4.0,10.0,21.0,1.0,2.0,2.0,,2.0,1.0,,4.0,1.0,,2.0,2.0,1.0,,4.0,2.0,4.0,8.0,2.0,10.0,1.0,1.0,,,3.0,4.0,,3.0,7.0,4.0,2.0,8.0,,3.0,0.6666666666666666,0.6666666666666666,0.21428571428571427,,0.2,,0.29411764705882354,0.5,,0.06666666666666667,,,0.8,0.2,0.7272727272727273,0.18181818181818182,0.5,,0.2,1.0,0.75,0.09090909090909091,87.34426229508198,12.68421052631579,20.5,12.578947368421053,19.555555555555557,0.2,0.3333333333333333,0.3333333333333333,1.0,0.2,,,,0.5333333333333333,0.06666666666666667,1.0,,,0.3333333333333333,0.26666666666666666,0.45704999999999996,0.7142,0.37148333333333333,0.11764705882352941,0.125,0.2,,11.414285714285715,26.0,0.15789473684210525,,,1.0,1.0,1.0,,,1.0,,1.0,,0.25,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,1.0,4.0,,,,,0.6666666666666666,0.6,0.25,0.25,0.5,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612740,2005,2004-05,False
136-1924-2454-2747-2782,1610612740,"P.J. Brown, Lee Nailon, Junior Harrington, JR Smith, Matt Freije","Brown, Nailon, Harrington, Smith, Freije",136-1924-2454-2747-2782,NOH,86.0,1,1.0,4.0,2.0,1.0,,,1.0,3.0,,,,,,1.0,2.0,1.0,,,2.0,3.0,,,4.0,,1.0,,2.0,,,,,4.0,,,2.0,2.0,,1.0,4.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,2.0,,,1.0,1.0,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,1.0,,,,,,1.0,1.0,1.0,,1.0,,,,,50.23255813953488,22.5,41.0,14.5,41.0,,,,,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,,,,,,,0.3740666666666667,0.3899,,,,0.5,,12.933333333333332,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612740,2005,2004-05,False
136-1924-2454-2747-915,1610612740,"P.J. Brown, Lee Nailon, Junior Harrington, JR Smith, Rodney Rogers","Brown, Nailon, Harrington, Smith, Rogers",136-1924-2454-2747-915,NOH,851.0,4,14.0,-5.0,25.0,25.0,,11.0,3.0,50.0,1.0,4.0,,,,3.0,6.0,9.0,3.0,,8.0,19.0,3.0,1.0,23.0,28.0,2.0,1.0,3.0,,,,,8.0,3.0,1.0,4.0,6.0,,,14.0,3.0,5.0,6.0,3.0,9.0,1.0,2.0,1.0,,2.0,5.0,,3.0,5.0,2.0,1.0,20.0,,,0.5,0.5,0.42105263157894735,,0.5,,0.5,0.5,,0.13636363636363635,0.05263157894736842,,0.5,0.2727272727272727,0.5,0.25,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,0.5,0.09090909090909091,84.60634547591069,19.0,15.04,18.28,14.2,0.18181818181818182,0.25,0.3333333333333333,,0.2727272727272727,0.5,0.5,,0.4090909090909091,0.13636363636363635,,,,,0.3181818181818182,0.4496477272727273,0.4271,,0.043478260869565216,0.05,0.13043478260869565,,12.357894736842105,25.333333333333332,,,,1.0,3.0,2.0,1.0,,1.0,,,0.25,0.6,,,,,,,1.0,,8.0,,,0.5,0.5,,,,,,,,4.0,2.0,,2.0,,6.0,,2.0,2.0,2.0,4.0,1.0,1.0,0.6666666666666666,,0.6666666666666666,0.5,,0.4444444444444444,0.4444444444444444,1.0,0.6666666666666666,0.6666666666666666,1.0,,0.6666666666666666,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612740,2005,2004-05,False
136-1924-2454-2782-353,1610612740,"P.J. Brown, Lee Nailon, Junior Harrington, Matt Freije, Darrell Armstrong","Brown, Nailon, Harrington, Freije, Armstrong",136-1924-2454-2782-353,NOH,131.0,1,2.0,-5.0,4.0,4.0,,,,8.0,,,,,,,1.0,1.0,1.0,,,2.0,1.0,2.0,2.0,7.0,,,,,,,,,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,1.0,1.0,2.0,1.0,2.0,,,,,,,,,0.25,,,0.3333333333333333,,,1.0,,0.5,,,,,,,,87.93893129770993,17.0,15.75,17.0,14.75,,,,,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,0.4665166666666667,,,0.25,0.3333333333333333,,,13.55,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2005,2004-05,False
136-1924-2561-2747-353,1610612740,"P.J. Brown, Lee Nailon, David West, JR Smith, Darrell Armstrong","Brown, Nailon, West, Smith, Armstrong",136-1924-2561-2747-353,NOH,215.0,1,4.0,1.0,7.0,9.0,,1.0,,16.0,1.0,1.0,,,,,2.0,2.0,2.0,,2.0,5.0,2.0,,7.0,6.0,,,,,,,,4.0,2.0,,2.0,3.0,1.0,,7.0,,3.0,3.0,,3.0,,2.0,1.0,,,1.0,,,1.0,,,7.0,,,1.0,1.0,0.4,,0.5,,0.5,,,0.2857142857142857,,,1.0,,1.0,,,,,1.0,,,107.16279069767441,16.142857142857142,11.333333333333334,16.142857142857142,11.333333333333334,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,,,,0.2857142857142857,0.2857142857142857,,,,,0.42857142857142855,0.463,,,,,,,10.18,31.1,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,3.0,,1.0,1.0,1.0,1.0,,1.0,0.5,,0.5,,,0.5,0.5,1.0,0.5,0.5,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2005,2004-05,False
136-2048-2049-2411-2418,1610612740,"P.J. Brown, Jamaal Magloire, Speedy Claxton, Bostjan Nachbar, Casey Jacobsen","Brown, Magloire, Claxton, Nachbar, Jacobsen",136-2048-2049-2411-2418,NOH,341.0,3,6.0,-4.0,12.0,13.0,6.0,13.0,,25.0,1.0,3.0,,1.0,2.0,,,4.0,,,3.0,7.0,1.0,3.0,9.0,13.0,,,,1.0,3.0,1.0,3.0,6.0,,,3.0,3.0,1.0,,6.0,,1.0,4.0,,4.0,,,,,,2.0,,3.0,4.0,4.0,2.0,9.0,3.0,6.0,1.0,1.0,0.42857142857142855,0.3333333333333333,0.375,0.25,0.45,,0.3,0.125,,,0.5,,0.75,,,,,1.0,,,105.57184750733137,14.75,12.615384615384615,14.75,12.615384615384615,0.375,0.3333333333333333,0.3333333333333333,1.0,,,,,0.5,,,0.5,0.5,,0.5,0.4876625,,0.519,0.2,0.2222222222222222,,0.3333333333333333,11.757142857142856,23.5,0.5,1.0,1.0,,2.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,0.125,,,,0.25,2.0,,,,,,,,,,2.0,2.0,,,,,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612740,2005,2004-05,False
136-2048-2049-2411-2424,1610612740,"P.J. Brown, Jamaal Magloire, Speedy Claxton, Bostjan Nachbar, Dan Dickau","Brown, Magloire, Claxton, Nachbar, Dickau",136-2048-2049-2411-2424,NOH,336.0,1,6.0,1.0,11.0,10.0,3.0,10.0,3.0,21.0,3.0,6.0,2.0,,,,,2.0,2.0,,4.0,8.0,2.0,6.0,14.0,13.0,2.0,2.0,4.0,1.0,1.0,,6.0,4.0,2.0,1.0,2.0,2.0,1.0,,4.0,3.0,2.0,3.0,4.0,7.0,,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,6.0,1.0,10.0,6.0,3.0,0.5,0.6666666666666666,0.5,1.0,0.4,1.0,0.5384615384615384,0.6666666666666666,1.0,0.2,0.125,,0.6666666666666666,0.75,0.75,0.6666666666666666,0.6666666666666666,,1.0,1.0,0.5,,90.0,18.09090909090909,13.7,15.818181818181818,13.4,0.6,0.5,0.6,0.3333333333333333,,,,,0.2,0.2,1.0,,,,0.8,0.485785,0.5396,0.3733,0.09090909090909091,0.1111111111111111,0.2857142857142857,0.42857142857142855,4.55,25.3,0.2727272727272727,4.0,,1.0,,,,,,2.0,,0.16666666666666666,,,1.0,,,,,1.0,,4.0,2.0,1.0,0.5,0.5,0.5,0.5,,0.5,,,,1.0,,,,,,,,,,1.0,1.0,,,,,1.0,,0.5,0.5,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612740,2005,2004-05,False
136-2048-2049-2411-2747,1610612740,"P.J. Brown, Jamaal Magloire, Speedy Claxton, Bostjan Nachbar, JR Smith","Brown, Magloire, Claxton, Nachbar, Smith",136-2048-2049-2411-2747,NOH,693.0,4,12.0,,20.0,21.0,6.0,15.0,2.0,41.0,1.0,1.0,,,,2.0,2.0,4.0,5.0,1.0,4.0,7.0,6.0,3.0,23.0,23.0,1.0,,5.0,2.0,2.0,1.0,7.0,2.0,5.0,,1.0,5.0,,1.0,14.0,1.0,3.0,7.0,2.0,9.0,,2.0,1.0,,1.0,6.0,,,5.0,6.0,3.0,18.0,7.0,6.0,0.25,0.25,0.5714285714285714,1.0,0.7692307692307693,0.6666666666666666,0.71875,1.25,0.7,0.46153846153846156,,,1.0,0.3333333333333333,1.0,0.4,,,0.3333333333333333,,1.0,,85.19480519480518,19.4,14.523809523809524,18.0,13.952380952380953,0.07692307692307693,1.0,1.0,,0.15384615384615385,1.0,1.0,0.5,0.3076923076923077,0.38461538461538464,,,,0.3333333333333333,0.5384615384615384,0.48973846153846157,0.4377,0.44661666666666666,0.1875,0.3,0.21739130434782608,0.30434782608695654,14.157142857142857,24.616666666666664,0.3,3.0,2.0,1.0,5.0,3.0,2.0,,,,1.0,,0.8333333333333334,1.0,,1.0,,,1.0,1.0,1.0,6.0,,1.0,1.0,1.25,0.5,0.5,0.07692307692307693,,,0.5,,1.0,3.0,,4.0,,12.0,,3.0,4.0,3.0,,2.0,1.0,0.6666666666666666,,0.6666666666666666,1.0,1.0,0.25,0.25,,0.6,0.6,1.0,,0.6,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1610612740,2005,2004-05,False
136-2048-2411-2418-2424,1610612740,"P.J. Brown, Jamaal Magloire, Bostjan Nachbar, Casey Jacobsen, Dan Dickau","Brown, Magloire, Nachbar, Jacobsen, Dickau",136-2048-2411-2418-2424,NOH,24.0,1,,1.0,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,2.0,1.0,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,120.0,13.0,11.0,13.0,11.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2005,2004-05,False
136-2048-2411-2418-2747,1610612740,"P.J. Brown, Jamaal Magloire, Bostjan Nachbar, Casey Jacobsen, JR Smith","Brown, Magloire, Nachbar, Jacobsen, Smith",136-2048-2411-2418-2747,NOH,240.0,2,4.0,2.0,7.0,7.0,4.0,,1.0,14.0,2.0,3.0,,1.0,1.0,1.0,2.0,1.0,,,3.0,6.0,,2.0,8.0,6.0,,,,2.0,4.0,,4.0,6.0,,2.0,3.0,3.0,2.0,1.0,6.0,1.0,1.0,2.0,1.0,3.0,,2.0,2.0,,1.0,2.0,1.0,,,3.0,2.0,8.0,4.0,4.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5714285714285714,,0.5,,0.3333333333333333,1.0,0.5,0.3333333333333333,0.5,0.3333333333333333,1.0,,,,0.5,,84.0,18.714285714285715,15.571428571428571,18.142857142857142,13.428571428571429,0.5,0.6666666666666666,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,,,0.25,1.0,,0.5,0.49746666666666667,,0.45535,0.2857142857142857,0.2857142857142857,,0.5,6.016666666666667,,0.5714285714285714,,,,1.0,,1.0,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2005,2004-05,False
136-2048-2411-2424-2747,1610612740,"P.J. Brown, Jamaal Magloire, Bostjan Nachbar, Dan Dickau, JR Smith","Brown, Magloire, Nachbar, Dickau, Smith",136-2048-2411-2424-2747,NOH,987.0,6,16.0,-3.0,32.0,30.0,16.0,19.0,5.0,62.0,5.0,11.0,2.0,1.0,6.0,4.0,5.0,9.0,4.0,3.0,12.0,25.0,4.0,6.0,36.0,39.0,4.0,2.0,8.0,7.0,13.0,3.0,20.0,12.0,4.0,3.0,6.0,7.0,3.0,,15.0,4.0,4.0,9.0,5.0,14.0,,,,,3.0,4.0,,3.0,11.0,10.0,6.0,28.0,20.0,16.0,0.5,0.6666666666666666,0.48,0.5384615384615384,0.5172413793103449,0.53125,0.5454545454545454,0.8,0.5263157894736842,0.13793103448275862,0.12,,0.5714285714285714,0.3333333333333333,0.6153846153846154,0.35714285714285715,0.6,1.0,,0.6666666666666666,,,90.45592705167174,15.0625,16.833333333333332,14.96875,16.133333333333333,0.3793103448275862,0.45454545454545453,0.625,0.6,0.1724137931034483,0.8,0.8,,0.3103448275862069,0.13793103448275862,0.5,0.375,0.16666666666666666,0.1875,0.5172413793103449,0.4532396551724138,0.5621333333333333,0.431690625,0.18181818181818182,0.20689655172413793,0.2222222222222222,0.5555555555555556,8.356,25.575,0.5,3.0,1.0,,1.0,1.0,,1.0,,,5.0,0.2727272727272727,0.25,1.0,1.0,,,,,3.0,,12.0,6.0,1.0,0.75,0.75,0.5,0.5,,0.5,,,,3.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,4.0,0.5,0.5,0.3333333333333333,0.5,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.5,0.3333333333333333,0.5,,,,,,1.0,,,,,,,,,,1.0,2.0,,,,,,,1.0,,,,0.75,,,,,,,,,1.0,,,,,,,,,,,,,,1610612740,2005,2004-05,False
136-2048-2454-248-353,1610612740,"P.J. Brown, Jamaal Magloire, Junior Harrington, George Lynch, Darrell Armstrong","Brown, Magloire, Harrington, Lynch, Armstrong",136-2048-2454-248-353,NOH,44.0,1,1.0,-5.0,1.0,2.0,,,,3.0,,,,,,,1.0,,,,,1.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.18181818181819,25.0,9.5,25.0,9.5,,,,,1.0,,,,,,,,,,,0.4381,,,,,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2005,2004-05,False
136-2048-2454-2782-353,1610612740,"P.J. Brown, Jamaal Magloire, Junior Harrington, Matt Freije, Darrell Armstrong","Brown, Magloire, Harrington, Freije, Armstrong",136-2048-2454-2782-353,NOH,15.0,1,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,0.3361,,,,,,,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2005,2004-05,False
136-2049-2365-2411-2418,1610612740,"P.J. Brown, Speedy Claxton, Chris Andersen, Bostjan Nachbar, Casey Jacobsen","Brown, Claxton, Andersen, Nachbar, Jacobsen",136-2049-2365-2411-2418,NOH,990.0,5,16.0,,32.0,29.0,9.0,16.0,4.0,61.0,4.0,13.0,7.0,1.0,5.0,1.0,2.0,12.0,3.0,1.0,11.0,27.0,6.0,1.0,29.0,29.0,7.0,,4.0,2.0,7.0,2.0,4.0,10.0,3.0,3.0,5.0,7.0,1.0,1.0,16.0,7.0,10.0,13.0,7.0,20.0,2.0,2.0,2.0,,2.0,4.0,,2.0,8.0,2.0,1.0,25.0,4.0,9.0,0.45454545454545453,0.5555555555555556,0.4074074074074074,0.2857142857142857,0.42424242424242425,0.2222222222222222,0.4264705882352941,0.2857142857142857,0.2222222222222222,0.18181818181818182,0.1111111111111111,0.08333333333333333,0.8333333333333334,0.5,0.8461538461538461,0.4117647058823529,0.625,1.0,0.2,0.5,1.0,0.125,88.72727272727273,15.78125,16.724137931034484,14.9375,16.06896551724138,0.3939393939393939,0.3076923076923077,0.36363636363636365,0.25,0.06060606060606061,0.5,0.5,1.0,0.36363636363636365,0.09090909090909091,1.0,0.5555555555555556,0.2,0.1111111111111111,0.5757575757575758,0.47506666666666664,0.5139,0.4644666666666667,0.029411764705882353,0.03571428571428571,0.13793103448275862,0.13793103448275862,8.596296296296297,24.016666666666666,0.28125,,2.0,,2.0,1.0,1.0,1.0,,,1.0,0.15384615384615385,0.5,1.0,2.0,3.0,,1.0,,2.0,,12.0,4.0,,0.2857142857142857,0.2857142857142857,,,0.09090909090909091,0.2857142857142857,,,0.1111111111111111,6.0,2.0,,2.0,,6.0,,2.0,2.0,2.0,3.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,1.0,1.0,0.5,0.5454545454545454,0.5,0.6666666666666666,0.6666666666666666,1.0,,0.6666666666666666,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2005,2004-05,False
