EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGA,Arc3FGM,FG3M,PenaltyFG2M,PenaltyPoints,PtsUnassisted3s,NonHeaveArc3FGM,BlockedShortMidRange,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefAtRimReboundPct,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,NonHeaveArc3Accuracy,PenaltyPointsPct,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3A,PenaltyFtPoints,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,SelfORebPct,Corner3Frequency,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyAtRimFGM,LostBallSteals,NonShootingFoulsDrawn,LongMidRangePctBlocked,OffShortMidRangeReboundPct,PenaltyAtRimAccuracy,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Travels,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsAssisted3s,ThreePtAssists,Arc3Assists,Clear Path Fouls,Offensive Fouls,Technical Free Throw Trips,Assisted3sPct,PenaltyFg3Pct,DefCorner3ReboundPct,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,DefensiveGoaltends,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,BlockedLongMidRange,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3SecondViolations,team_id,year,season,team_vs
133-1884-1924-248-922,1610612766,"David Wesley, Baron Davis, Lee Nailon, George Lynch, Elden Campbell","Wesley, Davis, Nailon, Lynch, Campbell",133-1884-1924-248-922,CHH,957.0,5,16.0,-10.0,33.0,33.0,26.0,10.0,6.0,66,3.0,5.0,,,1.0,6.0,,5.0,8.0,4.0,16.0,8.0,17.0,31.0,41.0,,,8.0,11.0,6.0,2.0,,8.0,1.0,3.0,5.0,3.0,,,12.0,4.0,5.0,8.0,7.0,15.0,1.0,3.0,,24.0,1.0,5.0,,,,23.0,26.0,0.75,0.75,0.25,,0.2916666666666667,0.75,0.42857142857142855,0.6666666666666666,0.3333333333333333,0.0625,0.2,0.7142857142857143,0.3076923076923077,0.7,0.2631578947368421,0.5,0.6666666666666666,0.5,99.3103448275862,16.363636363636363,12.636363636363637,15.06060606060606,12.484848484848484,0.20833333333333334,0.6,0.75,1.0,0.25,0.16666666666666666,0.16666666666666666,,0.20833333333333334,,,,0.3333333333333333,,,0.5416666666666666,0.4642291666666667,0.43575,0.4508235294117647,0.17857142857142858,0.25,0.25806451612903225,10.1,26.2,0.7878787878787878,2.0,2.0,2.0,3.0,28.0,,2.0,,,28.0,,0.25,0.25,0.2727272727272727,0.35294117647058826,0.5,1.0,,0.25,0.25,0.11764705882352941,0.25,0.9032258064516129,,,,6.0,2.0,5.0,6.0,16.0,1.0,2.0,2.0,1.0,,5.0,3.0,4.0,1.0,1.0,5.0,1.0,3.0,0.8,1.0,1.0,0.6666666666666666,0.16666666666666666,,0.16666666666666666,0.5,,,,,0.35294117647058826,2.0,2.0,7.0,,0.5,1.0,1.0,3.0,,,,,2.0,2.0,2.0,6.0,2.0,2.0,,,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,,1.0,1.0,,,0.5,,0.5,1.0,,,,,,,1610612766,2002,2001-02,True
133-1884-1924-278-922,1610612766,"David Wesley, Baron Davis, Lee Nailon, Stacey Augmon, Elden Campbell","Wesley, Davis, Nailon, Augmon, Campbell",133-1884-1924-278-922,CHH,6.0,1,,-2.0,,1.0,,1.0,,1,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0,,6.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2002,2001-02,True
133-1884-248-278-922,1610612766,"David Wesley, Baron Davis, George Lynch, Stacey Augmon, Elden Campbell","Wesley, Davis, Lynch, Augmon, Campbell",133-1884-248-278-922,CHH,151.0,1,3.0,-5.0,3.0,4.0,,,1.0,7,1.0,2.0,,1.0,,,,1.0,1.0,1.0,3.0,1.0,,2.0,7.0,,1.0,,,2.0,,,1.0,,1.0,1.0,1.0,,,2.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,2.0,,1.0,1.0,0.3333333333333333,,0.25,,0.25,,0.25,,,,0.5,,0.3333333333333333,,,,66.75496688741723,28.333333333333332,16.5,24.666666666666668,16.0,0.5,0.5,0.5,1.0,,,,,0.25,,,,0.25,1.0,,0.75,0.500275,0.5336,,,,,5.833333333333333,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2002,2001-02,True
133-1924-2048-248-278,1610612766,"David Wesley, Lee Nailon, Jamaal Magloire, George Lynch, Stacey Augmon","Wesley, Nailon, Magloire, Lynch, Augmon",133-1924-2048-248-278,CHH,538.0,2,9.0,2.0,14.0,19.0,11.0,12.0,2.0,33,4.0,4.0,1.0,1.0,,2.0,2.0,3.0,3.0,6.0,9.0,4.0,5.0,20.0,18.0,2.0,2.0,4.0,6.0,4.0,8.0,2.0,3.0,,2.0,3.0,,,2.0,7.0,1.0,2.0,4.0,2.0,6.0,2.0,7.0,1.0,7.0,1.0,2.0,1.0,1.0,1.0,16.0,11.0,0.3333333333333333,0.4,0.6666666666666666,1.0,0.5769230769230769,1.0,0.625,1.0,0.3076923076923077,,,0.25,0.3333333333333333,0.3,0.3333333333333333,,,,88.3271375464684,14.0,18.0,12.857142857142858,15.842105263157896,0.3076923076923077,1.0,1.0,,0.15384615384615385,,,,0.23076923076923078,0.6666666666666666,0.6666666666666666,1.0,0.23076923076923078,0.5,1.0,0.6153846153846154,0.5201807692307692,0.5659,0.5553222222222222,0.14285714285714285,0.2,0.2,6.800000000000001,24.725,0.7857142857142857,3.0,,1.0,4.0,16.0,,,,,16.0,3.0,0.25,0.25,0.6666666666666666,0.6111111111111112,0.6666666666666666,0.5,,,,0.3333333333333333,,0.8,1.0,,1.0,2.0,,,3.0,5.0,1.0,,1.0,1.0,,3.0,3.0,,,,,,,,1.0,,0.5,0.3333333333333333,1.0,0.3333333333333333,1.0,,0.07692307692307693,,0.1111111111111111,0.2222222222222222,3.0,,2.0,,,1.0,,,,,,,,,1.0,3.0,1.0,,,,,1.0,0.3333333333333333,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,1610612766,2002,2001-02,True
133-1924-248-278-922,1610612766,"David Wesley, Lee Nailon, George Lynch, Stacey Augmon, Elden Campbell","Wesley, Nailon, Lynch, Augmon, Campbell",133-1924-248-278-922,CHH,38.0,2,1.0,,3.0,2.0,2.0,2.0,,5,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,1.0,,,,2.0,2.0,,,,,,,0.5,,,,,,,,,,,,189.47368421052633,9.0,5.5,9.0,5.5,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,0.6666666666666666,,,,,1.0,,,,,1.0,,,,,,0.5,,,,,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2002,2001-02,True
133-2048-248-278-922,1610612766,"David Wesley, Jamaal Magloire, George Lynch, Stacey Augmon, Elden Campbell","Wesley, Magloire, Lynch, Augmon, Campbell",133-2048-248-278-922,CHH,90.0,1,2.0,-2.0,4.0,4.0,4.0,4.0,,8,,1.0,,,,1.0,1.0,1.0,,1.0,3.0,,,2.0,4.0,,,,3.0,2.0,,,,1.0,1.0,1.0,,,1.0,2.0,,,1.0,,1.0,,,,,,,,,,2.0,4.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,0.3333333333333333,1.0,,,,,,,,128.0,12.5,10.0,12.5,10.0,0.3333333333333333,,,,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,1.0,,,,0.3333333333333333,0.4507333333333334,,0.4507333333333334,,,,9.4,,1.0,1.0,,,1.0,2.0,,,,,2.0,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,,1.0,,,,,,,,,,,,1.0,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2002,2001-02,True
136-1714-1884-1924-278,1610612766,"P.J. Brown, Robert Traylor, Baron Davis, Lee Nailon, Stacey Augmon","Brown, Traylor, Davis, Nailon, Augmon",136-1714-1884-1924-278,CHH,186.0,1,3.0,-2.0,6.0,6.0,,,,12,1.0,1.0,,,,,2.0,3.0,,3.0,4.0,,,6.0,8.0,,,,,4.0,2.0,,,,2.0,2.0,1.0,,1.0,4.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,6.0,,0.6666666666666666,0.6666666666666666,0.75,,0.75,,0.75,,,,,0.5,,0.5,,,,,92.90322580645162,15.833333333333334,15.166666666666666,15.833333333333334,14.833333333333334,0.25,1.0,1.0,1.0,,,,,0.75,0.6666666666666666,0.6666666666666666,0.5,,,,0.25,0.492675,,,,,,13.375,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,2.0,,,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1610612766,2002,2001-02,True
136-1724-1884-1924-2213,1610612766,"P.J. Brown, Bryce Drew, Baron Davis, Lee Nailon, Kirk Haston","Brown, Drew, Davis, Nailon, Haston",136-1724-1884-1924-2213,CHH,41.0,1,1.0,2.0,1.0,2.0,1.0,2.0,,3,1.0,1.0,,,,,,,,1.0,1.0,,,2.0,,,,,1.0,,2.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,2.0,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,105.36585365853658,15.0,13.0,15.0,13.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,0.6076,,0.6076,,,,,,1.0,1.0,,,1.0,2.0,,,,,2.0,,,,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2002,2001-02,True
136-1884-1924-2048-248,1610612766,"P.J. Brown, Baron Davis, Lee Nailon, Jamaal Magloire, George Lynch","Brown, Davis, Nailon, Magloire, Lynch",136-1884-1924-2048-248,CHH,11.0,1,,,,1.0,,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,130.9090909090909,,11.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2002,2001-02,True
136-1884-1924-2048-278,1610612766,"P.J. Brown, Baron Davis, Lee Nailon, Jamaal Magloire, Stacey Augmon","Brown, Davis, Nailon, Magloire, Augmon",136-1884-1924-2048-278,CHH,507.0,3,8.0,-15.0,15.0,17.0,12.0,12.0,,32,1.0,1.0,,,1.0,3.0,1.0,4.0,4.0,3.0,8.0,4.0,2.0,11.0,26.0,,,,5.0,,6.0,,4.0,1.0,,1.0,,,,3.0,,4.0,4.0,1.0,5.0,4.0,7.0,,4.0,1.0,1.0,2.0,2.0,2.0,11.0,12.0,,,0.375,,0.375,,0.4230769230769231,,0.3333333333333333,0.125,,0.5,,0.5,0.125,,0.3333333333333333,0.5,90.88757396449705,16.8,15.0,16.333333333333332,13.705882352941176,0.08333333333333333,1.0,1.0,,0.25,0.3333333333333333,0.5,,0.3333333333333333,0.25,0.25,,0.3333333333333333,,,0.4166666666666667,0.4370125,,0.4308722222222222,0.15384615384615385,0.125,,11.7125,25.225,0.8,,1.0,1.0,2.0,8.0,,1.0,,2.0,8.0,1.0,0.25,0.25,0.4,0.3888888888888889,0.4,0.6666666666666666,1.0,0.25,0.25,,0.25,0.7272727272727273,,,,4.0,,,4.0,1.0,1.0,,,,,,,1.0,2.0,1.0,3.0,,3.0,0.3333333333333333,,,,0.3333333333333333,,0.3333333333333333,,,,,,0.4444444444444444,,,,,,,,,1.0,,0.3333333333333333,,,1.0,1.0,3.0,1.0,1.0,,,,1.0,0.25,,1.0,,0.25,,,,,,,,,1.0,,,,,,,,,1.0,0.2,,1610612766,2002,2001-02,True
136-1884-1924-278-922,1610612766,"P.J. Brown, Baron Davis, Lee Nailon, Stacey Augmon, Elden Campbell","Brown, Davis, Nailon, Augmon, Campbell",136-1884-1924-278-922,CHH,185.0,2,3.0,1.0,7.0,6.0,,3.0,,13,3.0,4.0,,,,,1.0,1.0,,4.0,5.0,,1.0,9.0,8.0,,,,,4.0,4.0,,,,2.0,2.0,2.0,,,4.0,,1.0,2.0,,2.0,,,,2.0,,1.0,,,,9.0,,0.5,0.5,0.8,,0.8,,0.75,,,,,1.0,,1.0,,,1.0,,101.18918918918918,11.142857142857142,17.833333333333332,11.142857142857142,17.833333333333332,0.8,0.75,0.75,0.6666666666666666,,,,,0.2,1.0,1.0,,,,,0.8,0.59066,,,0.16666666666666666,0.16666666666666666,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2002,2001-02,True
136-1884-2048-248-278,1610612766,"P.J. Brown, Baron Davis, Jamaal Magloire, George Lynch, Stacey Augmon","Brown, Davis, Magloire, Lynch, Augmon",136-1884-2048-248-278,CHH,179.0,1,3.0,4.0,7.0,6.0,7.0,6.0,,13,2.0,2.0,,,,1.0,,,1.0,2.0,3.0,1.0,5.0,12.0,8.0,,,,3.0,2.0,2.0,,1.0,1.0,1.0,2.0,1.0,,,5.0,,1.0,1.0,,1.0,1.0,3.0,,6.0,,2.0,,,,12.0,7.0,0.5,0.5,0.6666666666666666,,0.875,,0.8571428571428571,,0.25,0.3333333333333333,,0.5,,0.5,,,,0.5,104.58100558659217,11.142857142857142,16.833333333333332,11.142857142857142,13.166666666666666,0.5,1.0,1.0,0.5,0.25,,,,,,,,0.25,,,0.75,0.4847,,0.4847,0.3333333333333333,0.4,,3.8666666666666667,25.3,1.0,2.0,1.0,1.0,2.0,12.0,,1.0,,,12.0,2.0,1.0,1.0,0.6666666666666666,0.875,0.8571428571428571,,,1.0,1.0,0.5,1.0,1.0,,,,1.0,,,1.0,5.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,0.25,2.0,1.0,1.0,,,1.0,,,,,1.0,,,1.0,1.0,3.0,1.0,1.0,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1610612766,2002,2001-02,True
136-1884-2048-278-469,1610612766,"P.J. Brown, Baron Davis, Jamaal Magloire, Stacey Augmon, Jamal Mashburn","Brown, Davis, Magloire, Augmon, Mashburn",136-1884-2048-278-469,CHH,55.0,1,1.0,2.0,1.0,,,,,1,1.0,1.0,,,,,,,,1.0,1.0,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,26.181818181818183,13.0,,13.0,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2002,2001-02,True
136-1884-248-278-922,1610612766,"P.J. Brown, Baron Davis, George Lynch, Stacey Augmon, Elden Campbell","Brown, Davis, Lynch, Augmon, Campbell",136-1884-248-278-922,CHH,357.0,2,6.0,4.0,11.0,10.0,,4.0,3.0,21,2.0,2.0,1.0,1.0,,2.0,3.0,4.0,,5.0,8.0,,,10.0,6.0,1.0,1.0,2.0,,4.0,6.0,2.0,,,2.0,2.0,1.0,,1.0,4.0,1.0,6.0,6.0,1.0,7.0,2.0,4.0,,,,,,,,8.0,,0.4,0.5,0.625,1.0,0.625,1.0,0.625,1.0,,,,1.0,0.3333333333333333,0.75,0.3333333333333333,,1.0,1.0,84.70588235294117,13.636363636363637,20.7,13.363636363636363,19.7,0.25,1.0,1.0,0.5,0.25,,,,0.5,0.75,0.75,0.3333333333333333,,1.0,1.0,0.25,0.4313125,0.5503,,,,0.2,11.2625,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,1.0,2.0,,,1.0,,,,,,,,0.3333333333333333,,,,,,,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2002,2001-02,True
1714-1724-1924-2048-2213,1610612766,"Robert Traylor, Bryce Drew, Lee Nailon, Jamaal Magloire, Kirk Haston","Traylor, Drew, Nailon, Magloire, Haston",1714-1724-1924-2048-2213,CHH,148.0,1,2.0,1.0,6.0,6.0,6.0,6.0,1.0,12,1.0,1.0,,,1.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,3.0,9.0,8.0,,,,4.0,,6.0,,1.0,,,,,,,,,1.0,1.0,1.0,2.0,,1.0,,4.0,2.0,3.0,,,,9.0,6.0,,,0.75,,0.6,,0.75,,0.2,,,1.0,,1.0,,,,1.0,116.75675675675676,12.833333333333334,11.833333333333334,12.166666666666666,11.833333333333334,0.2,1.0,1.0,,0.2,1.0,1.0,,0.4,0.5,0.5,,0.2,,,0.4,0.51474,,0.51474,0.5,0.6,,11.175,24.1,1.0,1.0,,,3.0,9.0,,,,,9.0,1.0,,,0.75,0.6,0.75,,,,,0.2,,1.0,,,,1.0,,,1.0,3.0,,1.0,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,0.2,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2002,2001-02,True
1714-1724-1924-2213-248,1610612766,"Robert Traylor, Bryce Drew, Lee Nailon, Kirk Haston, George Lynch","Traylor, Drew, Nailon, Haston, Lynch",1714-1724-1924-2213-248,CHH,21.0,1,,,,1.0,,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.57142857142857,,21.0,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2002,2001-02,True
1714-1884-1924-2048-278,1610612766,"Robert Traylor, Baron Davis, Lee Nailon, Jamaal Magloire, Stacey Augmon","Traylor, Davis, Nailon, Magloire, Augmon",1714-1884-1924-2048-278,CHH,769.0,5,13.0,-18.0,24.0,25.0,7.0,8.0,2.0,49,4.0,7.0,,2.0,,1.0,5.0,11.0,1.0,9.0,19.0,1.0,1.0,19.0,37.0,,3.0,,5.0,8.0,10.0,,1.0,,4.0,4.0,2.0,,2.0,8.0,2.0,4.0,4.0,3.0,7.0,6.0,11.0,,6.0,,2.0,2.0,1.0,2.0,19.0,7.0,0.4444444444444444,0.4444444444444444,0.47368421052631576,,0.45,,0.41304347826086957,,0.05,,,0.5,0.2,0.5,0.18181818181818182,0.3333333333333333,0.3333333333333333,1.0,91.75552665799741,14.833333333333334,16.52,14.125,16.16,0.35,0.5714285714285714,0.5714285714285714,0.5,0.05,,,,0.55,0.45454545454545453,0.45454545454545453,0.4,0.05,0.6666666666666666,,0.4,0.4774825,0.49770000000000003,0.5072583333333334,0.09090909090909091,0.09523809523809523,,10.805263157894737,24.7,0.2916666666666667,2.0,,,3.0,6.0,,,,1.0,6.0,1.0,,,0.6,0.5,0.42857142857142855,0.5,0.5,,,0.3333333333333333,,0.3157894736842105,,,,1.0,,,1.0,,,1.0,,,,2.0,2.0,2.0,2.0,,4.0,,1.0,0.5,,0.3333333333333333,,,,,,,,,,0.16666666666666666,1.0,,1.0,,1.0,0.5,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,1610612766,2002,2001-02,True
1714-1884-1924-278-922,1610612766,"Robert Traylor, Baron Davis, Lee Nailon, Stacey Augmon, Elden Campbell","Traylor, Davis, Nailon, Augmon, Campbell",1714-1884-1924-278-922,CHH,438.0,3,7.0,4.0,12.0,12.0,,,2.0,24,3.0,4.0,1.0,2.0,,1.0,3.0,6.0,,6.0,11.0,,4.0,16.0,12.0,1.0,3.0,3.0,,6.0,6.0,,,1.0,3.0,3.0,1.0,,2.0,6.0,4.0,1.0,1.0,4.0,5.0,,2.0,,8.0,,4.0,2.0,2.0,2.0,13.0,,0.5,0.5,0.5454545454545454,0.3333333333333333,0.5454545454545454,0.3333333333333333,0.5333333333333333,0.375,,0.09090909090909091,0.25,0.25,0.8,0.2,0.8,1.0,,1.0,78.9041095890411,17.333333333333332,19.166666666666668,15.833333333333334,17.166666666666668,0.36363636363636365,0.75,1.0,0.3333333333333333,0.09090909090909091,,,,0.5454545454545454,0.5,0.5,0.6666666666666666,,0.6666666666666666,0.5,0.36363636363636365,0.46859090909090906,0.48216666666666663,,0.26666666666666666,0.26666666666666666,0.1875,9.872727272727273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,3.0,1.0,1.0,1.0,,2.0,,,0.5,,,,,0.6666666666666666,,,,,,,,,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1610612766,2002,2001-02,True
1714-1884-2048-248-278,1610612766,"Robert Traylor, Baron Davis, Jamaal Magloire, George Lynch, Stacey Augmon","Traylor, Davis, Magloire, Lynch, Augmon",1714-1884-2048-248-278,CHH,157.0,1,3.0,2.0,5.0,5.0,5.0,2.0,1.0,10,1.0,3.0,,1.0,,,,,2.0,1.0,3.0,2.0,2.0,4.0,2.0,,1.0,,3.0,,2.0,,2.0,,,,,,,,,,1.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,4.0,5.0,,,0.3333333333333333,,0.2,,0.3333333333333333,,0.4,,,,,1.0,0.25,,,,91.71974522292993,13.2,18.2,12.8,18.2,0.6,0.3333333333333333,0.3333333333333333,,,,,,,,,,0.4,1.0,,1.0,0.5418700000000001,,0.5418700000000001,,,,,30.1,1.0,3.0,,,1.0,4.0,,,,,4.0,,,,0.3333333333333333,0.2,0.3333333333333333,,,,,0.6,,1.0,,,,2.0,,,2.0,2.0,1.0,,1.0,,,2.0,,,,,,,,,,,1.0,0.5,,0.5,1.0,,,,,0.4,1.0,2.0,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2002,2001-02,True
